"Consumption","Resistance","Pathogen","DOI","Antibiotic","Weight","ISO3","PC1","PC2","PC3","GDP","Year"
11,20,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
463,23,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
476,12,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
460,18,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
475,12,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
22,3,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
457,23,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
26,20,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
28,23,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
460,20,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
28,28,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
472,20,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
71,71,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
146,2,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
149,8,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
138,9,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
69,69,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
26,12,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
29,7,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
559,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
23,20,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
31,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
21,21,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
25,23,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
533,14,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
459,17,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
172,0,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
477,11,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
101,75,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
16,23,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
30,24,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
25,20,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
26,21,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
24,12,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
26,18,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
189,14,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
177,20,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
100,72,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
177,11,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
14,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
32,20,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
77,63,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
501,0,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
70,69,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
71,77,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
16,20,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
26,14,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
106,74,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
109,76,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
22,7,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
13,24,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
163,4,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
475,19,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
20,2,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
146,0,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
18,12,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
16,26,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
24,16,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
27,64,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
162,12,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
182,7,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
22,9,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
30,13,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
155,9,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
78,76,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
23,18,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
29,67,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
22,11,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
463,17,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
157,10,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
491,28,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
519,18,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
16,8,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
18,9,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
29,78,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
22,12,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
471,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
23,17,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
160,0,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
171,11,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
19,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
172,10,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
142,0,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
466,20,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
21,14,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
185,13,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
23,6,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
166,0,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
27,7,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
23,11,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
152,9,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
179,6,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
23,0,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-2.01074370693257,-3.94304824022805,1.04062629974323,15742.09539,2007
3,32,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.47163156157484,-4.89317529011441,1.04239617367742,16765.7514,2011
25,81,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.72985721510591,-4.43765286792018,1.03479341399396,15665.34595,2009
3,38,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.34470066352253,-5.12227841807149,1.04742062424376,17869.00212,2012
19,66,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.34470066352253,-5.12227841807149,1.04742062424376,17869.00212,2012
13,16,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.59600280355951,-4.66995742617909,1.03739228140198,16729.77476,2010
3,19,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.59600280355951,-4.66995742617909,1.03739228140198,16729.77476,2010
25,25,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.72985721510591,-4.43765286792018,1.03479341399396,15665.34595,2009
37,79,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.8683101219181,-4.19256228042543,1.03841831632042,15891.21714,2008
1,80,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.8683101219181,-4.19256228042543,1.03841831632042,15891.21714,2008
15,70,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.22154303094263,-5.35391572941946,1.04966208997198,18241.77687,2013
23,75,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-2.01074370693257,-3.94304824022805,1.04062629974323,15742.09539,2007
1,46,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.72985721510591,-4.43765286792018,1.03479341399396,15665.34595,2009
3,29,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.22154303094263,-5.35391572941946,1.04966208997198,18241.77687,2013
1,81,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.72985721510591,-4.43765286792018,1.03479341399396,15665.34595,2009
3,68,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.47163156157484,-4.89317529011441,1.04239617367742,16765.7514,2011
1,25,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.72985721510591,-4.43765286792018,1.03479341399396,15665.34595,2009
3,21,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.22154303094263,-5.35391572941946,1.04966208997198,18241.77687,2013
13,42,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.59600280355951,-4.66995742617909,1.03739228140198,16729.77476,2010
20,68,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.47163156157484,-4.89317529011441,1.04239617367742,16765.7514,2011
23,33,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-2.01074370693257,-3.94304824022805,1.04062629974323,15742.09539,2007
15,86,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.22154303094263,-5.35391572941946,1.04966208997198,18241.77687,2013
37,19,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.8683101219181,-4.19256228042543,1.03841831632042,15891.21714,2008
3,80,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.59600280355951,-4.66995742617909,1.03739228140198,16729.77476,2010
20,29,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.47163156157484,-4.89317529011441,1.04239617367742,16765.7514,2011
19,36,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.34470066352253,-5.12227841807149,1.04742062424376,17869.00212,2012
15,30,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.22154303094263,-5.35391572941946,1.04966208997198,18241.77687,2013
12,57,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-2.01074370693257,-3.94304824022805,1.04062629974323,15742.09539,2007
3,42,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.59600280355951,-4.66995742617909,1.03739228140198,16729.77476,2010
1,12,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.8683101219181,-4.19256228042543,1.03841831632042,15891.21714,2008
3,41,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.34470066352253,-5.12227841807149,1.04742062424376,17869.00212,2012
25,47,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.72985721510591,-4.43765286792018,1.03479341399396,15665.34595,2009
3,65,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.22154303094263,-5.35391572941946,1.04966208997198,18241.77687,2013
12,74,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-2.01074370693257,-3.94304824022805,1.04062629974323,15742.09539,2007
19,80,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.34470066352253,-5.12227841807149,1.04742062424376,17869.00212,2012
1,16,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.8683101219181,-4.19256228042543,1.03841831632042,15891.21714,2008
3,85,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.22154303094263,-5.35391572941946,1.04966208997198,18241.77687,2013
1,63,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.8683101219181,-4.19256228042543,1.03841831632042,15891.21714,2008
12,0,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-2.01074370693257,-3.94304824022805,1.04062629974323,15742.09539,2007
20,46,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.47163156157484,-4.89317529011441,1.04239617367742,16765.7514,2011
3,66,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.34470066352253,-5.12227841807149,1.04742062424376,17869.00212,2012
19,41,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.34470066352253,-5.12227841807149,1.04742062424376,17869.00212,2012
12,34,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-2.01074370693257,-3.94304824022805,1.04062629974323,15742.09539,2007
20,82,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.47163156157484,-4.89317529011441,1.04239617367742,16765.7514,2011
13,80,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.59600280355951,-4.66995742617909,1.03739228140198,16729.77476,2010
3,79,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.34470066352253,-5.12227841807149,1.04742062424376,17869.00212,2012
15,28,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.22154303094263,-5.35391572941946,1.04966208997198,18241.77687,2013
1,50,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.72985721510591,-4.43765286792018,1.03479341399396,15665.34595,2009
3,38,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.47163156157484,-4.89317529011441,1.04239617367742,16765.7514,2011
37,63,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.8683101219181,-4.19256228042543,1.03841831632042,15891.21714,2008
3,22,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.59600280355951,-4.66995742617909,1.03739228140198,16729.77476,2010
13,21,"P. aeruginosa","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.59600280355951,-4.66995742617909,1.03739228140198,16729.77476,2010
3,80,"Acinetobacter spp.","https://doi.org/10.3390/antibiotics11020143","J01D",1,"THA",-1.47163156157484,-4.89317529011441,1.04239617367742,16765.7514,2011
