"ISO3","Year","Pathogen","Antibiotic","ATC.Class","Total.Isolates","Resistant.Isolates","Percent.Resistant.Isolates"
"CHN","2015","H. influenzae","Ceftazidime","J01D","80","0","0"
"CHN","2016","H. influenzae","Ceftazidime","J01D","77","0","0"
"COL","2009","H. influenzae","Ceftazidime","J01D","1","0","0"
"COL","2011","H. influenzae","Ceftazidime","J01D","49","0","0"
"COL","2013","H. influenzae","Ceftazidime","J01D","15","0","0"
"COL","2014","H. influenzae","Ceftazidime","J01D","12","0","0"
"COL","2015","H. influenzae","Ceftazidime","J01D","12","0","0"
"COL","2016","H. influenzae","Ceftazidime","J01D","4","0","0"
"COL","2018","H. influenzae","Ceftazidime","J01D","27","0","0"
"CRI","2018","H. influenzae","Ceftazidime","J01D","3","0","0"
"HRV","2010","H. influenzae","Ceftazidime","J01D","14","0","0"
"HRV","2013","H. influenzae","Ceftazidime","J01D","14","0","0"
"HRV","2014","H. influenzae","Ceftazidime","J01D","14","0","0"
"HRV","2015","H. influenzae","Ceftazidime","J01D","15","0","0"
"HRV","2016","H. influenzae","Ceftazidime","J01D","16","0","0"
"HRV","2017","H. influenzae","Ceftazidime","J01D","13","0","0"
"HRV","2018","H. influenzae","Ceftazidime","J01D","20","0","0"
"CZE","2010","H. influenzae","Ceftazidime","J01D","2","0","0"
"CZE","2011","H. influenzae","Ceftazidime","J01D","10","0","0"
"CZE","2013","H. influenzae","Ceftazidime","J01D","4","0","0"
"CZE","2014","H. influenzae","Ceftazidime","J01D","21","0","0"
"CZE","2015","H. influenzae","Ceftazidime","J01D","30","0","0"
"CZE","2016","H. influenzae","Ceftazidime","J01D","61","0","0"
"CZE","2017","H. influenzae","Ceftazidime","J01D","67","0","0"
"CZE","2018","H. influenzae","Ceftazidime","J01D","24","0","0"
"DNK","2010","H. influenzae","Ceftazidime","J01D","16","0","0"
"DNK","2011","H. influenzae","Ceftazidime","J01D","15","0","0"
"DNK","2012","H. influenzae","Ceftazidime","J01D","4","0","0"
"DNK","2013","H. influenzae","Ceftazidime","J01D","16","0","0"
"DNK","2014","H. influenzae","Ceftazidime","J01D","42","0","0"
"DNK","2015","H. influenzae","Ceftazidime","J01D","27","0","0"
"DNK","2016","H. influenzae","Ceftazidime","J01D","23","0","0"
"DNK","2017","H. influenzae","Ceftazidime","J01D","8","0","0"
"DNK","2018","H. influenzae","Ceftazidime","J01D","10","0","0"
"DOM","2018","H. influenzae","Ceftazidime","J01D","7","0","0"
"FIN","2010","H. influenzae","Ceftazidime","J01D","12","0","0"
"FIN","2011","H. influenzae","Ceftazidime","J01D","15","0","0"
"FIN","2013","H. influenzae","Ceftazidime","J01D","14","0","0"
"FIN","2014","H. influenzae","Ceftazidime","J01D","30","0","0"
"FIN","2015","H. influenzae","Ceftazidime","J01D","1","0","0"
"FIN","2016","H. influenzae","Ceftazidime","J01D","15","0","0"
"FIN","2018","H. influenzae","Ceftazidime","J01D","2","0","0"
"FRA","2010","H. influenzae","Ceftazidime","J01D","73","0","0"
"FRA","2011","H. influenzae","Ceftazidime","J01D","173","0","0"
"FRA","2012","H. influenzae","Ceftazidime","J01D","149","0","0"
"FRA","2013","H. influenzae","Ceftazidime","J01D","171","0","0"
"FRA","2014","H. influenzae","Ceftazidime","J01D","167","0","0"
"FRA","2015","H. influenzae","Ceftazidime","J01D","184","0","0"
"FRA","2016","H. influenzae","Ceftazidime","J01D","182","0","0"
"FRA","2017","H. influenzae","Ceftazidime","J01D","175","0","0"
"FRA","2018","H. influenzae","Ceftazidime","J01D","99","0","0"
"DEU","2010","H. influenzae","Ceftazidime","J01D","30","0","0"
"DEU","2011","H. influenzae","Ceftazidime","J01D","166","0","0"
"DEU","2012","H. influenzae","Ceftazidime","J01D","114","0","0"
"DEU","2013","H. influenzae","Ceftazidime","J01D","214","0","0"
"DEU","2014","H. influenzae","Ceftazidime","J01D","193","0","0"
"DEU","2015","H. influenzae","Ceftazidime","J01D","162","0","0"
"DEU","2016","H. influenzae","Ceftazidime","J01D","165","0","0"
"DEU","2017","H. influenzae","Ceftazidime","J01D","194","0","0"
"DEU","2018","H. influenzae","Ceftazidime","J01D","84","0","0"
"GRC","2010","H. influenzae","Ceftazidime","J01D","1","0","0"
"GRC","2011","H. influenzae","Ceftazidime","J01D","6","0","0"
"GRC","2012","H. influenzae","Ceftazidime","J01D","2","0","0"
"GRC","2013","H. influenzae","Ceftazidime","J01D","8","0","0"
"GRC","2014","H. influenzae","Ceftazidime","J01D","19","0","0"
"GRC","2015","H. influenzae","Ceftazidime","J01D","13","0","0"
"GRC","2016","H. influenzae","Ceftazidime","J01D","34","0","0"
"GRC","2017","H. influenzae","Ceftazidime","J01D","6","0","0"
"GRC","2018","H. influenzae","Ceftazidime","J01D","15","0","0"
"GTM","2007","H. influenzae","Ceftazidime","J01D","1","0","0"
"GTM","2018","H. influenzae","Ceftazidime","J01D","10","0","0"
"HKG","2013","H. influenzae","Ceftazidime","J01D","3","0","0"
"HKG","2014","H. influenzae","Ceftazidime","J01D","3","0","0"
"HKG","2015","H. influenzae","Ceftazidime","J01D","15","0","0"
"HKG","2016","H. influenzae","Ceftazidime","J01D","15","0","0"
"HKG","2017","H. influenzae","Ceftazidime","J01D","14","0","0"
"HKG","2018","H. influenzae","Ceftazidime","J01D","10","0","0"
"HUN","2010","H. influenzae","Ceftazidime","J01D","6","0","0"
"HUN","2012","H. influenzae","Ceftazidime","J01D","8","0","0"
"HUN","2013","H. influenzae","Ceftazidime","J01D","8","0","0"
"HUN","2014","H. influenzae","Ceftazidime","J01D","23","0","0"
"HUN","2015","H. influenzae","Ceftazidime","J01D","26","0","0"
"HUN","2016","H. influenzae","Ceftazidime","J01D","38","0","0"
"HUN","2017","H. influenzae","Ceftazidime","J01D","49","0","0"
"HUN","2018","H. influenzae","Ceftazidime","J01D","26","0","0"
"IND","2015","H. influenzae","Ceftazidime","J01D","10","0","0"
"IND","2016","H. influenzae","Ceftazidime","J01D","27","0","0"
"IRL","2010","H. influenzae","Ceftazidime","J01D","17","0","0"
"IRL","2011","H. influenzae","Ceftazidime","J01D","31","0","0"
"IRL","2012","H. influenzae","Ceftazidime","J01D","31","0","0"
"IRL","2013","H. influenzae","Ceftazidime","J01D","43","0","0"
"IRL","2014","H. influenzae","Ceftazidime","J01D","16","0","0"
"IRL","2015","H. influenzae","Ceftazidime","J01D","16","0","0"
"IRL","2016","H. influenzae","Ceftazidime","J01D","29","0","0"
"IRL","2017","H. influenzae","Ceftazidime","J01D","26","0","0"
"IRL","2018","H. influenzae","Ceftazidime","J01D","23","0","0"
"ISR","2010","H. influenzae","Ceftazidime","J01D","41","0","0"
"ISR","2011","H. influenzae","Ceftazidime","J01D","1","0","0"
"ISR","2012","H. influenzae","Ceftazidime","J01D","13","0","0"
"ISR","2013","H. influenzae","Ceftazidime","J01D","24","0","0"
"ISR","2014","H. influenzae","Ceftazidime","J01D","26","0","0"
"ISR","2015","H. influenzae","Ceftazidime","J01D","28","0","0"
"ISR","2016","H. influenzae","Ceftazidime","J01D","32","0","0"
"ISR","2017","H. influenzae","Ceftazidime","J01D","32","0","0"
"ISR","2018","H. influenzae","Ceftazidime","J01D","36","0","0"
"ITA","2009","H. influenzae","Ceftazidime","J01D","1","0","0"
"ITA","2010","H. influenzae","Ceftazidime","J01D","27","0","0"
"ITA","2011","H. influenzae","Ceftazidime","J01D","128","0","0"
"ITA","2012","H. influenzae","Ceftazidime","J01D","99","0","0"
"ITA","2013","H. influenzae","Ceftazidime","J01D","118","0","0"
"ITA","2014","H. influenzae","Ceftazidime","J01D","168","0","0"
"ITA","2015","H. influenzae","Ceftazidime","J01D","140","0","0"
"ITA","2016","H. influenzae","Ceftazidime","J01D","124","0","0"
"ITA","2017","H. influenzae","Ceftazidime","J01D","107","0","0"
"ITA","2018","H. influenzae","Ceftazidime","J01D","58","0","0"
"JPN","2012","H. influenzae","Ceftazidime","J01D","3","0","0"
"JPN","2013","H. influenzae","Ceftazidime","J01D","8","0","0"
"JPN","2014","H. influenzae","Ceftazidime","J01D","6","0","0"
"JPN","2015","H. influenzae","Ceftazidime","J01D","15","0","0"
"JPN","2016","H. influenzae","Ceftazidime","J01D","27","0","0"
"JPN","2017","H. influenzae","Ceftazidime","J01D","49","0","0"
"JPN","2018","H. influenzae","Ceftazidime","J01D","30","0","0"
"JOR","2010","H. influenzae","Ceftazidime","J01D","4","0","0"
"JOR","2011","H. influenzae","Ceftazidime","J01D","15","0","0"
"JOR","2012","H. influenzae","Ceftazidime","J01D","18","0","0"
"JOR","2013","H. influenzae","Ceftazidime","J01D","15","0","0"
"JOR","2015","H. influenzae","Ceftazidime","J01D","14","0","0"
"JOR","2016","H. influenzae","Ceftazidime","J01D","6","0","0"
"JOR","2017","H. influenzae","Ceftazidime","J01D","3","0","0"
"JOR","2018","H. influenzae","Ceftazidime","J01D","1","0","0"
"KEN","2014","H. influenzae","Ceftazidime","J01D","3","0","0"
"KOR","2010","H. influenzae","Ceftazidime","J01D","4","0","0"
"KOR","2012","H. influenzae","Ceftazidime","J01D","5","0","0"
"KOR","2013","H. influenzae","Ceftazidime","J01D","10","0","0"
"KOR","2014","H. influenzae","Ceftazidime","J01D","9","0","0"
"KOR","2015","H. influenzae","Ceftazidime","J01D","35","0","0"
"KOR","2016","H. influenzae","Ceftazidime","J01D","33","0","0"
"KOR","2017","H. influenzae","Ceftazidime","J01D","35","0","0"
"KOR","2018","H. influenzae","Ceftazidime","J01D","22","0","0"
"KWT","2012","H. influenzae","Ceftazidime","J01D","29","0","0"
"KWT","2013","H. influenzae","Ceftazidime","J01D","4","0","0"
"KWT","2014","H. influenzae","Ceftazidime","J01D","16","0","0"
"KWT","2015","H. influenzae","Ceftazidime","J01D","42","0","0"
"KWT","2016","H. influenzae","Ceftazidime","J01D","39","0","0"
"KWT","2017","H. influenzae","Ceftazidime","J01D","43","0","0"
"KWT","2018","H. influenzae","Ceftazidime","J01D","30","0","0"
"LVA","2016","H. influenzae","Ceftazidime","J01D","15","0","0"
"LVA","2017","H. influenzae","Ceftazidime","J01D","15","0","0"
"LVA","2018","H. influenzae","Ceftazidime","J01D","7","0","0"
"LTU","2010","H. influenzae","Ceftazidime","J01D","7","0","0"
"LTU","2016","H. influenzae","Ceftazidime","J01D","14","0","0"
"LTU","2017","H. influenzae","Ceftazidime","J01D","15","0","0"
"LTU","2018","H. influenzae","Ceftazidime","J01D","19","0","0"
"MYS","2013","H. influenzae","Ceftazidime","J01D","4","0","0"
"MYS","2014","H. influenzae","Ceftazidime","J01D","4","0","0"
"MYS","2015","H. influenzae","Ceftazidime","J01D","17","0","0"
"MYS","2016","H. influenzae","Ceftazidime","J01D","2","0","0"
"MYS","2018","H. influenzae","Ceftazidime","J01D","4","0","0"
"MEX","2010","H. influenzae","Ceftazidime","J01D","20","0","0"
"MEX","2012","H. influenzae","Ceftazidime","J01D","2","0","0"
"MEX","2013","H. influenzae","Ceftazidime","J01D","4","0","0"
"MEX","2014","H. influenzae","Ceftazidime","J01D","9","0","0"
"MEX","2015","H. influenzae","Ceftazidime","J01D","14","0","0"
"MEX","2016","H. influenzae","Ceftazidime","J01D","8","0","0"
"MEX","2017","H. influenzae","Ceftazidime","J01D","18","0","0"
"MEX","2018","H. influenzae","Ceftazidime","J01D","17","0","0"
"MAR","2011","H. influenzae","Ceftazidime","J01D","4","0","0"
"MAR","2012","H. influenzae","Ceftazidime","J01D","27","0","0"
"MAR","2013","H. influenzae","Ceftazidime","J01D","14","0","0"
"MAR","2015","H. influenzae","Ceftazidime","J01D","12","0","0"
"MAR","2016","H. influenzae","Ceftazidime","J01D","12","0","0"
"MAR","2017","H. influenzae","Ceftazidime","J01D","7","0","0"
"MAR","2018","H. influenzae","Ceftazidime","J01D","12","0","0"
"NLD","2010","H. influenzae","Ceftazidime","J01D","15","0","0"
"NLD","2011","H. influenzae","Ceftazidime","J01D","14","0","0"
"NLD","2012","H. influenzae","Ceftazidime","J01D","19","0","0"
"NLD","2013","H. influenzae","Ceftazidime","J01D","22","0","0"
"NLD","2014","H. influenzae","Ceftazidime","J01D","19","0","0"
"NLD","2015","H. influenzae","Ceftazidime","J01D","30","0","0"
"NLD","2016","H. influenzae","Ceftazidime","J01D","32","0","0"
"NLD","2017","H. influenzae","Ceftazidime","J01D","32","0","0"
"NLD","2018","H. influenzae","Ceftazidime","J01D","20","0","0"
"PAK","2015","H. influenzae","Ceftazidime","J01D","15","0","0"
"PAK","2016","H. influenzae","Ceftazidime","J01D","10","0","0"
"PAK","2017","H. influenzae","Ceftazidime","J01D","7","0","0"
"PAN","2012","H. influenzae","Ceftazidime","J01D","11","0","0"
"PAN","2013","H. influenzae","Ceftazidime","J01D","14","0","0"
"PAN","2014","H. influenzae","Ceftazidime","J01D","17","0","0"
"PAN","2015","H. influenzae","Ceftazidime","J01D","13","0","0"
"PAN","2016","H. influenzae","Ceftazidime","J01D","8","0","0"
"PAN","2017","H. influenzae","Ceftazidime","J01D","4","0","0"
"PAN","2018","H. influenzae","Ceftazidime","J01D","7","0","0"
"PHL","2012","H. influenzae","Ceftazidime","J01D","7","0","0"
"PHL","2013","H. influenzae","Ceftazidime","J01D","9","0","0"
"PHL","2014","H. influenzae","Ceftazidime","J01D","11","0","0"
"PHL","2015","H. influenzae","Ceftazidime","J01D","21","0","0"
"PHL","2016","H. influenzae","Ceftazidime","J01D","25","0","0"
"PHL","2017","H. influenzae","Ceftazidime","J01D","19","0","0"
"PHL","2018","H. influenzae","Ceftazidime","J01D","6","0","0"
"POL","2009","H. influenzae","Ceftazidime","J01D","1","0","0"
"POL","2010","H. influenzae","Ceftazidime","J01D","27","0","0"
"POL","2013","H. influenzae","Ceftazidime","J01D","24","0","0"
"POL","2014","H. influenzae","Ceftazidime","J01D","25","0","0"
"POL","2015","H. influenzae","Ceftazidime","J01D","15","0","0"
"POL","2016","H. influenzae","Ceftazidime","J01D","13","0","0"
"POL","2017","H. influenzae","Ceftazidime","J01D","37","0","0"
"POL","2018","H. influenzae","Ceftazidime","J01D","21","0","0"
"PRT","2010","H. influenzae","Ceftazidime","J01D","13","0","0"
"PRT","2011","H. influenzae","Ceftazidime","J01D","37","0","0"
"PRT","2012","H. influenzae","Ceftazidime","J01D","66","0","0"
"PRT","2013","H. influenzae","Ceftazidime","J01D","72","0","0"
"PRT","2014","H. influenzae","Ceftazidime","J01D","82","0","0"
"PRT","2015","H. influenzae","Ceftazidime","J01D","67","0","0"
"PRT","2016","H. influenzae","Ceftazidime","J01D","61","0","0"
"PRT","2017","H. influenzae","Ceftazidime","J01D","48","0","0"
"PRT","2018","H. influenzae","Ceftazidime","J01D","42","0","0"
"ROU","2010","H. influenzae","Ceftazidime","J01D","4","0","0"
"ROU","2011","H. influenzae","Ceftazidime","J01D","5","0","0"
"ROU","2012","H. influenzae","Ceftazidime","J01D","2","0","0"
"ROU","2013","H. influenzae","Ceftazidime","J01D","9","0","0"
"ROU","2015","H. influenzae","Ceftazidime","J01D","8","0","0"
"ROU","2016","H. influenzae","Ceftazidime","J01D","3","0","0"
"ROU","2018","H. influenzae","Ceftazidime","J01D","15","0","0"
"RUS","2013","H. influenzae","Ceftazidime","J01D","4","0","0"
"RUS","2014","H. influenzae","Ceftazidime","J01D","18","0","0"
"RUS","2015","H. influenzae","Ceftazidime","J01D","6","0","0"
"RUS","2016","H. influenzae","Ceftazidime","J01D","5","0","0"
"RUS","2017","H. influenzae","Ceftazidime","J01D","11","0","0"
"RUS","2018","H. influenzae","Ceftazidime","J01D","5","0","0"
"SAU","2011","H. influenzae","Ceftazidime","J01D","14","0","0"
"SAU","2012","H. influenzae","Ceftazidime","J01D","23","0","0"
"SAU","2013","H. influenzae","Ceftazidime","J01D","7","0","0"
"SAU","2016","H. influenzae","Ceftazidime","J01D","13","0","0"
"SAU","2018","H. influenzae","Ceftazidime","J01D","9","0","0"
"SRB","2017","H. influenzae","Ceftazidime","J01D","15","0","0"
"SGP","2010","H. influenzae","Ceftazidime","J01D","11","0","0"
"SGP","2011","H. influenzae","Ceftazidime","J01D","1","0","0"
"SGP","2014","H. influenzae","Ceftazidime","J01D","2","0","0"
"SGP","2015","H. influenzae","Ceftazidime","J01D","13","0","0"
"SGP","2018","H. influenzae","Ceftazidime","J01D","10","0","0"
"SVK","2009","H. influenzae","Ceftazidime","J01D","1","0","0"
"SVK","2011","H. influenzae","Ceftazidime","J01D","10","0","0"
"ZAF","2011","H. influenzae","Ceftazidime","J01D","14","0","0"
"ZAF","2012","H. influenzae","Ceftazidime","J01D","6","0","0"
"ZAF","2013","H. influenzae","Ceftazidime","J01D","22","0","0"
"ZAF","2014","H. influenzae","Ceftazidime","J01D","12","0","0"
"ZAF","2015","H. influenzae","Ceftazidime","J01D","28","0","0"
"ZAF","2016","H. influenzae","Ceftazidime","J01D","43","0","0"
"ZAF","2017","H. influenzae","Ceftazidime","J01D","51","0","0"
"ZAF","2018","H. influenzae","Ceftazidime","J01D","31","0","0"
"ESP","2009","H. influenzae","Ceftazidime","J01D","1","0","0"
"ESP","2010","H. influenzae","Ceftazidime","J01D","47","0","0"
"ESP","2011","H. influenzae","Ceftazidime","J01D","208","0","0"
"ESP","2012","H. influenzae","Ceftazidime","J01D","199","0","0"
"ESP","2013","H. influenzae","Ceftazidime","J01D","306","0","0"
"ESP","2014","H. influenzae","Ceftazidime","J01D","232","0","0"
"ESP","2015","H. influenzae","Ceftazidime","J01D","247","0","0"
"ESP","2016","H. influenzae","Ceftazidime","J01D","231","0","0"
"ESP","2017","H. influenzae","Ceftazidime","J01D","225","0","0"
"ESP","2018","H. influenzae","Ceftazidime","J01D","106","0","0"
"SWE","2010","H. influenzae","Ceftazidime","J01D","26","0","0"
"SWE","2011","H. influenzae","Ceftazidime","J01D","41","0","0"
"SWE","2012","H. influenzae","Ceftazidime","J01D","23","0","0"
"SWE","2013","H. influenzae","Ceftazidime","J01D","26","0","0"
"SWE","2014","H. influenzae","Ceftazidime","J01D","17","0","0"
"SWE","2017","H. influenzae","Ceftazidime","J01D","9","0","0"
"SWE","2018","H. influenzae","Ceftazidime","J01D","9","0","0"
"CHE","2010","H. influenzae","Ceftazidime","J01D","11","0","0"
"CHE","2011","H. influenzae","Ceftazidime","J01D","7","0","0"
"CHE","2012","H. influenzae","Ceftazidime","J01D","36","0","0"
"CHE","2013","H. influenzae","Ceftazidime","J01D","53","0","0"
"CHE","2014","H. influenzae","Ceftazidime","J01D","32","0","0"
"CHE","2015","H. influenzae","Ceftazidime","J01D","23","0","0"
"CHE","2016","H. influenzae","Ceftazidime","J01D","30","0","0"
"CHE","2017","H. influenzae","Ceftazidime","J01D","18","0","0"
"CHE","2018","H. influenzae","Ceftazidime","J01D","19","0","0"
"TWN","2012","H. influenzae","Ceftazidime","J01D","1","0","0"
"TWN","2013","H. influenzae","Ceftazidime","J01D","3","0","0"
"TWN","2014","H. influenzae","Ceftazidime","J01D","12","0","0"
"TWN","2015","H. influenzae","Ceftazidime","J01D","31","0","0"
"TWN","2016","H. influenzae","Ceftazidime","J01D","46","0","0"
"TWN","2017","H. influenzae","Ceftazidime","J01D","39","0","0"
"TWN","2018","H. influenzae","Ceftazidime","J01D","26","0","0"
"THA","2010","H. influenzae","Ceftazidime","J01D","7","0","0"
"THA","2012","H. influenzae","Ceftazidime","J01D","2","0","0"
"THA","2013","H. influenzae","Ceftazidime","J01D","8","0","0"
"THA","2014","H. influenzae","Ceftazidime","J01D","11","0","0"
"THA","2015","H. influenzae","Ceftazidime","J01D","29","0","0"
"THA","2016","H. influenzae","Ceftazidime","J01D","24","0","0"
"THA","2017","H. influenzae","Ceftazidime","J01D","42","0","0"
"THA","2018","H. influenzae","Ceftazidime","J01D","21","0","0"
"TUN","2011","H. influenzae","Ceftazidime","J01D","16","0","0"
"TUN","2012","H. influenzae","Ceftazidime","J01D","17","0","0"
"TUN","2013","H. influenzae","Ceftazidime","J01D","13","0","0"
"TUR","2012","H. influenzae","Ceftazidime","J01D","4","0","0"
"TUR","2013","H. influenzae","Ceftazidime","J01D","2","0","0"
"TUR","2014","H. influenzae","Ceftazidime","J01D","7","0","0"
"TUR","2015","H. influenzae","Ceftazidime","J01D","10","0","0"
"TUR","2016","H. influenzae","Ceftazidime","J01D","14","0","0"
"TUR","2017","H. influenzae","Ceftazidime","J01D","12","0","0"
"TUR","2018","H. influenzae","Ceftazidime","J01D","4","0","0"
"UKR","2018","H. influenzae","Ceftazidime","J01D","11","0","0"
"GBR","2010","H. influenzae","Ceftazidime","J01D","13","0","0"
"GBR","2011","H. influenzae","Ceftazidime","J01D","27","0","0"
"GBR","2012","H. influenzae","Ceftazidime","J01D","17","0","0"
"GBR","2013","H. influenzae","Ceftazidime","J01D","52","0","0"
"GBR","2014","H. influenzae","Ceftazidime","J01D","41","0","0"
"GBR","2015","H. influenzae","Ceftazidime","J01D","50","0","0"
"GBR","2016","H. influenzae","Ceftazidime","J01D","71","0","0"
"GBR","2017","H. influenzae","Ceftazidime","J01D","64","0","0"
"GBR","2018","H. influenzae","Ceftazidime","J01D","46","0","0"
"USA","2005","H. influenzae","Ceftazidime","J01D","1","0","0"
"USA","2009","H. influenzae","Ceftazidime","J01D","5","0","0"
"USA","2010","H. influenzae","Ceftazidime","J01D","73","0","0"
"USA","2011","H. influenzae","Ceftazidime","J01D","377","0","0"
"USA","2012","H. influenzae","Ceftazidime","J01D","384","0","0"
"USA","2013","H. influenzae","Ceftazidime","J01D","488","0","0"
"USA","2014","H. influenzae","Ceftazidime","J01D","323","0","0"
"USA","2015","H. influenzae","Ceftazidime","J01D","328","0","0"
"USA","2016","H. influenzae","Ceftazidime","J01D","322","0","0"
"USA","2017","H. influenzae","Ceftazidime","J01D","117","0","0"
"USA","2018","H. influenzae","Ceftazidime","J01D","189","0","0"
"VEN","2011","H. influenzae","Ceftazidime","J01D","15","0","0"
"VEN","2012","H. influenzae","Ceftazidime","J01D","3","0","0"
"VEN","2013","H. influenzae","Ceftazidime","J01D","6","0","0"
"VEN","2014","H. influenzae","Ceftazidime","J01D","4","0","0"
"VEN","2015","H. influenzae","Ceftazidime","J01D","16","0","0"
"VEN","2016","H. influenzae","Ceftazidime","J01D","17","0","0"
"VEN","2017","H. influenzae","Ceftazidime","J01D","3","0","0"
"VEN","2018","H. influenzae","Ceftazidime","J01D","4","0","0"
"VNM","2016","H. influenzae","Ceftazidime","J01D","8","0","0"
"ARG","2004","H. influenzae","Ceftriaxone","J01D","20","0","0"
"ARG","2005","H. influenzae","Ceftriaxone","J01D","93","0","0"
"ARG","2006","H. influenzae","Ceftriaxone","J01D","28","0","0"
"ARG","2007","H. influenzae","Ceftriaxone","J01D","90","0","0"
"ARG","2008","H. influenzae","Ceftriaxone","J01D","89","0","0"
"ARG","2009","H. influenzae","Ceftriaxone","J01D","78","0","0"
"ARG","2010","H. influenzae","Ceftriaxone","J01D","60","0","0"
"ARG","2011","H. influenzae","Ceftriaxone","J01D","7","0","0"
"ARG","2012","H. influenzae","Ceftriaxone","J01D","6","0","0"
"ARG","2013","H. influenzae","Ceftriaxone","J01D","9","0","0"
"ARG","2014","H. influenzae","Ceftriaxone","J01D","9","0","0"
"ARG","2015","H. influenzae","Ceftriaxone","J01D","24","0","0"
"ARG","2016","H. influenzae","Ceftriaxone","J01D","17","0","0"
"ARG","2017","H. influenzae","Ceftriaxone","J01D","31","0","0"
"ARG","2018","H. influenzae","Ceftriaxone","J01D","8","0","0"
"AUS","2004","H. influenzae","Ceftriaxone","J01D","14","0","0"
"AUS","2005","H. influenzae","Ceftriaxone","J01D","15","0","0"
"AUS","2006","H. influenzae","Ceftriaxone","J01D","48","0","0"
"AUS","2007","H. influenzae","Ceftriaxone","J01D","67","0","0"
"AUS","2008","H. influenzae","Ceftriaxone","J01D","40","0","0"
"AUS","2009","H. influenzae","Ceftriaxone","J01D","35","0","0"
"AUS","2010","H. influenzae","Ceftriaxone","J01D","29","0","0"
"AUS","2012","H. influenzae","Ceftriaxone","J01D","12","0","0"
"AUS","2013","H. influenzae","Ceftriaxone","J01D","10","0","0"
"AUS","2014","H. influenzae","Ceftriaxone","J01D","17","0","0"
"AUS","2015","H. influenzae","Ceftriaxone","J01D","27","0","0"
"AUS","2016","H. influenzae","Ceftriaxone","J01D","39","0","0"
"AUS","2017","H. influenzae","Ceftriaxone","J01D","38","0","0"
"AUS","2018","H. influenzae","Ceftriaxone","J01D","38","0","0"
"AUT","2004","H. influenzae","Ceftriaxone","J01D","15","0","0"
"AUT","2006","H. influenzae","Ceftriaxone","J01D","10","0","0"
"AUT","2008","H. influenzae","Ceftriaxone","J01D","15","0","0"
"AUT","2009","H. influenzae","Ceftriaxone","J01D","39","0","0"
"AUT","2010","H. influenzae","Ceftriaxone","J01D","9","0","0"
"AUT","2011","H. influenzae","Ceftriaxone","J01D","26","0","0"
"AUT","2012","H. influenzae","Ceftriaxone","J01D","9","0","0"
"AUT","2013","H. influenzae","Ceftriaxone","J01D","9","0","0"
"AUT","2014","H. influenzae","Ceftriaxone","J01D","11","0","0"
"AUT","2015","H. influenzae","Ceftriaxone","J01D","8","0","0"
"AUT","2016","H. influenzae","Ceftriaxone","J01D","23","0","0"
"BEL","2004","H. influenzae","Ceftriaxone","J01D","15","0","0"
"BEL","2005","H. influenzae","Ceftriaxone","J01D","22","0","0"
"BEL","2006","H. influenzae","Ceftriaxone","J01D","30","0","0"
"BEL","2007","H. influenzae","Ceftriaxone","J01D","59","0","0"
"BEL","2008","H. influenzae","Ceftriaxone","J01D","33","0","0"
"BEL","2009","H. influenzae","Ceftriaxone","J01D","62","0","0"
"BEL","2010","H. influenzae","Ceftriaxone","J01D","46","0","0"
"BEL","2011","H. influenzae","Ceftriaxone","J01D","51","0","0"
"BEL","2012","H. influenzae","Ceftriaxone","J01D","40","0","0"
"BEL","2013","H. influenzae","Ceftriaxone","J01D","112","0","0"
"BEL","2014","H. influenzae","Ceftriaxone","J01D","115","0","0"
"BEL","2015","H. influenzae","Ceftriaxone","J01D","115","0","0"
"BEL","2016","H. influenzae","Ceftriaxone","J01D","125","0","0"
"BEL","2017","H. influenzae","Ceftriaxone","J01D","91","0","0"
"BEL","2018","H. influenzae","Ceftriaxone","J01D","48","0","0"
"BRA","2004","H. influenzae","Ceftriaxone","J01D","12","0","0"
"BRA","2005","H. influenzae","Ceftriaxone","J01D","15","0","0"
"BRA","2006","H. influenzae","Ceftriaxone","J01D","3","0","0"
"BRA","2007","H. influenzae","Ceftriaxone","J01D","30","0","0"
"BRA","2008","H. influenzae","Ceftriaxone","J01D","15","0","0"
"BRA","2009","H. influenzae","Ceftriaxone","J01D","15","0","0"
"BRA","2014","H. influenzae","Ceftriaxone","J01D","2","0","0"
"BRA","2015","H. influenzae","Ceftriaxone","J01D","6","0","0"
"BRA","2016","H. influenzae","Ceftriaxone","J01D","17","0","0"
"BRA","2017","H. influenzae","Ceftriaxone","J01D","20","0","0"
"BRA","2018","H. influenzae","Ceftriaxone","J01D","18","0","0"
"BGR","2008","H. influenzae","Ceftriaxone","J01D","3","0","0"
"BGR","2009","H. influenzae","Ceftriaxone","J01D","22","0","0"
"BGR","2010","H. influenzae","Ceftriaxone","J01D","27","0","0"
"BGR","2011","H. influenzae","Ceftriaxone","J01D","11","0","0"
"CAN","2004","H. influenzae","Ceftriaxone","J01D","19","0","0"
"CAN","2005","H. influenzae","Ceftriaxone","J01D","40","0","0"
"CAN","2006","H. influenzae","Ceftriaxone","J01D","55","0","0"
"CAN","2007","H. influenzae","Ceftriaxone","J01D","69","0","0"
"CAN","2008","H. influenzae","Ceftriaxone","J01D","56","0","0"
"CAN","2009","H. influenzae","Ceftriaxone","J01D","76","0","0"
"CAN","2010","H. influenzae","Ceftriaxone","J01D","65","0","0"
