"ISO3","Year","PC1","PC2","PC3","GDP"
"COD",2019,-6.59985772304195,5.48191912656463,1.30921645755236,1296.947573
"COG",2001,-6.40946233015141,4.90812790891027,1.62721598091625,7567.439168
"COG",2002,-6.41476835978888,4.59027070317864,1.535086782586,7729.388901
"COG",2003,-6.37004599672562,4.51022707993956,1.53327708197522,7577.456305
"COG",2004,-6.31871108145332,4.41428286071938,1.53285449325895,7577.445973
"COG",2005,-6.25522921826295,4.44466200926993,1.56421876346883,7876.118067
"COG",2006,-6.1709567080849,4.47093811439485,1.61818133052199,8192.579797
"COG",2007,-6.10783176745993,4.32181791453105,1.4376399000259,7375.824541
"COG",2008,-6.23305880726537,4.27670103441294,1.35758599723579,7587.288262
"COG",2009,-6.24705037049002,4.07463515521312,1.13189270578174,8138.450338
"COG",2010,-6.23113551992404,3.8706713607752,1.07118373233112,8583.661798
"COG",2011,-6.19122958916783,3.8144013748213,1.06646480668903,8492.420984
"COG",2012,-6.16502911198863,3.64022333270032,1.03083712970434,9079.686564
"COG",2013,-5.92599236490222,3.85804833597322,1.20162160997893,8798.493825
"COG",2014,-6.09406896592662,3.72433757800897,1.06560390947475,9159.256644
"COG",2015,-6.07148508619804,3.70177792566701,1.06399406323754,8977.706816
"COG",2016,-5.82950515997468,4.19596350375912,1.25866835302205,8001.825519
"COG",2017,-5.83398368640739,4.03886536236564,1.20325128694364,7372.770467
"COG",2018,-6.01237294620139,3.47946850463181,1.03499650665604,7029.336516
"COG",2019,-5.80198356956011,4.01134884186838,1.21797373382991,6939.369134
"CRI",2001,-4.00986923959629,-0.410868395023583,0.935290643387478,14256.10224
"CRI",2002,-3.89413841174512,-0.623607006067299,0.944570867199763,14501.72916
"CRI",2003,-3.58438560644556,-0.299008068524743,1.1271207382765,14897.23293
"CRI",2004,-3.50961643559685,-1.04705825464343,1.03794055261977,15329.35327
"CRI",2005,-3.53503551587742,-1.119390382795,1.01899843247946,15710.17717
"CRI",2006,-3.45158299019537,-1.45392290446163,0.965239124958806,16626.7129
"CRI",2007,-3.33782907826461,-1.66173827620704,0.966329397271063,17750.64461
"CRI",2008,-3.22395638218341,-1.86574150175183,0.963003421235624,18341.26911
"CRI",2009,-3.11854610539336,-2.07601737897465,0.953923251362846,17939.71144
"CRI",2010,-2.98872992817221,-2.30904289254637,0.943300817059237,18668.3047
"CRI",2011,-2.86516779217448,-2.52916584622467,0.931094668273488,19262.53417
"CRI",2012,-2.74213352979761,-2.75839350381185,0.91982177923216,19968.69262
"CRI",2013,-2.60743612820359,-3.00967985095078,0.901508149223539,20240.27381
"CRI",2014,-2.47674433563155,-3.25105193907878,0.885089585853293,20733.12346
"CRI",2015,-2.33143394245318,-3.50021153863301,0.858896990177828,21263.19547
"CRI",2016,-2.19748189615151,-3.74094405237228,0.841185635560821,21934.27693
"CRI",2017,-2.06343997510044,-3.98997274624158,0.824865338361805,22631.50611
"CRI",2018,-1.92481066619954,-4.22629575557091,0.808292620134554,23014.41628
"CRI",2019,-1.61150034711357,-4.50610602637758,0.872584352825507,23374.02952
"CIV",2001,-7.38939437814023,6.25235412832932,1.36143988858881,4609.144694
"CIV",2002,-7.37321056819357,6.23307267333838,1.35514891462562,4368.928088
"CIV",2003,-7.36241746750422,6.22466487400251,1.34929867894021,4060.00038
"CIV",2004,-7.14431843340892,6.58109661620452,1.48493782046864,4088.945173
"CIV",2005,-7.11791983436815,6.54532425925861,1.48271842112467,4032.24588
"CIV",2006,-7.29149588927966,6.13340374525077,1.34115217977383,4049.26033
"CIV",2007,-7.26828105485511,6.10178632533787,1.34121842064453,3999.690957
"CIV",2008,-7.20126917130988,5.96738977153624,1.33906134422289,4096.723469
"CIV",2009,-7.15575496184713,5.62691835403765,1.10981537747907,4151.053609
"CIV",2010,-6.86296545489845,5.79903725441006,1.23821515871428,4338.652484
"CIV",2011,-6.93704402206325,5.1555423436151,1.07538257284458,4017.40782
"CIV",2012,-6.81082274833031,4.90898807188829,1.05316045604071,4234.180556
"CIV",2013,-6.67956119000994,4.65158525000726,1.02302126442616,4597.186352
"CIV",2014,-6.58726986709629,4.32272609636102,0.970379395436406,4907.574503
"CIV",2015,-6.54163837734422,4.2620498559344,0.964908941686718,5110.862408
"CIV",2016,-6.48543320271021,4.18824900724888,0.960231026052007,5320.846462
"CIV",2017,-6.42586966862371,4.10559355136471,0.95685798746502,5556.113663
"CIV",2018,-6.36458018433127,4.01764434052208,0.956723707646578,5670.200054
"CIV",2019,-6.30732952357869,3.93252075727467,0.959910445692898,5894.878747
"HRV",2001,1.20664448096648,-7.768108326505,1.42480149306734,22807.6006
"HRV",2002,1.04595556981901,-8.01170059203094,1.12921174663643,24116.99842
"HRV",2003,1.12274885403722,-8.15561510360983,1.13041253143196,25452.67538
"HRV",2004,1.41947121045751,-7.78559067899543,1.29688894311279,26506.7778
"HRV",2005,1.28227618418065,-8.42587226797736,1.12082688212778,27618.16982
"HRV",2006,1.35578666198497,-8.54723951831098,1.11675474037896,29014.75173
"HRV",2007,1.27951282757974,-8.69448121297141,0.859611747015923,30486.33487
"HRV",2008,1.69667513231212,-8.7247760289183,0.864503698995461,31090.17896
"HRV",2009,1.70285268394345,-8.79843115513467,0.874998541327897,29002.15204
"HRV",2010,1.78245735032118,-8.8997572294451,0.825831940221526,28680.21881
"HRV",2011,2.01102205930829,-9.03276486130393,0.892873778340755,28751.28019
"HRV",2012,1.92860627439685,-9.17436118363015,0.790158967279001,28236.90396
"HRV",2013,1.99587138373411,-9.32052888971518,0.771044535234797,28377.63341
"HRV",2014,1.47142977090786,-9.45926654488458,0.837066967068192,28436.62763
"HRV",2015,1.55709833763121,-9.6129501752325,0.827190496895363,29446.79396
"HRV",2016,1.66492690659445,-9.76743833387078,0.812105694762585,30798.75588
"HRV",2017,1.78785289710702,-9.97662414713269,0.806484798481212,32324.47507
"HRV",2018,1.93445861495638,-10.1851350435545,0.786703797236625,33702.3096
"HRV",2019,2.04226420081071,-10.3441135380369,0.779785065267332,35093.74336
"CYP",2001,-1.36116817114693,-4.31786972423628,1.01258410520097,37116.73438
"CYP",2002,-1.29187754138893,-4.43538203014443,1.01571295464066,38059.89453
"CYP",2003,-1.21951245011702,-4.53699123411902,1.0173600675838,38586.49609
"CYP",2004,-1.13970036181551,-4.65865107060416,1.02227751220999,39987.5
"CYP",2005,-1.040764539115,-4.80786062712015,1.01951328650529,41328.58594
"CYP",2006,-0.959084828851489,-4.95766823442682,1.0283923653429,42560.71484
"CYP",2007,-0.677970609231501,-5.14529450396313,1.09938818245989,43788.21484
"CYP",2008,-0.707948393730558,-5.30321931690923,1.01982509043148,44259.62109
"CYP",2009,-0.627964062094196,-5.49465395191756,1.01643328267168,42218.96484
"CYP",2010,-0.533860812211738,-5.71216103661825,0.993154374852607,42068.34375
"CYP",2011,-0.43114256243605,-5.93253553776951,0.973694123412556,41179.46484
"CYP",2012,-0.346726678871901,-6.1436310957191,0.938931251595456,39158.62891
"CYP",2013,-0.238852083538984,-6.3591372424029,0.904755596252738,36664.19531
"CYP",2014,-0.118305915580281,-6.58746178280851,0.873301101348097,36411.58594
"CYP",2015,0.00552920006838203,-6.82871768877212,0.845084266988304,37871.48047
"CYP",2016,0.152947999851435,-7.04767138726396,0.818929329482239,40176.29297
"CYP",2017,0.302677382569287,-7.2658849175667,0.799847634316316,42093.39453
"CYP",2018,0.470035909812207,-7.48553301416783,0.78914101953117,44190.98828
"CYP",2019,0.61879353825581,-7.7056346766696,0.779271357696405,46157.02344
"CZE",2001,0.164070102819369,-6.62685049555576,1.19451375858645,30372.42596
"CZE",2002,0.0574817750608698,-6.94727833218598,0.673612208018196,30891.63334
"CZE",2003,-0.442531452945827,-7.11812179976199,0.722030843522816,31920.45026
"CZE",2004,-0.302604805179547,-7.31965347972455,0.675212226495834,33422.1377
"CZE",2005,-0.170720160859685,-7.51546173276208,0.641199652254768,35503.66385
"CZE",2006,-0.0396911922442391,-7.71437984882242,0.608393093524267,37752.76155
"CZE",2007,0.034363890630007,-7.85538766507482,0.618245445157054,39593.22631
"CZE",2008,0.167148544792615,-8.02984473699219,0.59862032765468,40291.93142
"CZE",2009,0.281832771829986,-8.18940945526581,0.569750987979469,38140.67509
"CZE",2010,0.583801007135028,-8.50695077189389,0.639869615925204,39062.08878
"CZE",2011,0.744688336396865,-8.68269240259113,0.581735986071127,39672.31133
"CZE",2012,0.847967390959745,-8.8586621835751,0.565149103811312,39311.52404
"CZE",2013,0.96657369994088,-9.04872976166138,0.552390441367372,39282.05495
"CZE",2014,1.10107988295666,-9.24133620283464,0.537230192504654,40121.75897
"CZE",2015,1.1095175865296,-9.38600226674546,0.613561449906184,42028.59534
"CZE",2016,1.20729662428099,-9.54051726015462,0.620996235311196,43030.57986
"CZE",2017,1.32537720228593,-9.6902668648086,0.614291810280397,45136.73319
"CZE",2018,1.42055416867552,-9.81674459257043,0.630198950858886,46259.2782
"CZE",2019,1.50246489744705,-9.95226659776183,0.654695106479586,47720.49223
"DNK",2001,0.734299793228929,-7.81951868157082,1.25969804885124,57718.05957
"DNK",2002,0.801822374651628,-7.87102878117105,1.25402623309039,57796.6118
"DNK",2003,1.09039336504605,-7.53716548577661,1.39350186351436,57893.85575
"DNK",2004,1.01309049124962,-8.00867153238662,1.26425563902999,59347.62112
"DNK",2005,1.11308090774864,-8.11249067314015,1.27399224483618,60580.8735
"DNK",2006,1.20778400160683,-8.19805911840345,1.28522941162745,62686.57977
"DNK",2007,1.2811656123668,-8.24865804164055,1.3053641225783,63025.28884
"DNK",2008,1.36954235546651,-8.31816874665352,1.3183431146921,62394.68339
"DNK",2009,1.40084832179857,-8.35271368068835,1.32549084443931,58974.46714
"DNK",2010,1.45140616392761,-8.43312325933878,1.33589554118663,59642.45287
"DNK",2011,1.50302589935047,-8.52331760659926,1.35200147187758,60175.97037
"DNK",2012,1.54167326124497,-8.6470949323671,1.35598506932754,59946.71367
"DNK",2013,1.64803338631358,-8.76785140098873,1.31875208651015,60528.70391
"DNK",2014,1.69151547262735,-8.86885516790585,1.32064942963959,60992.21222
"DNK",2015,1.6197084399021,-8.93471534774626,1.35588573701973,61837.36078
"DNK",2016,1.63609344756704,-8.9815236079459,1.35024480117554,63242.18287
"DNK",2017,1.68046835921367,-9.04043845107747,1.33534025544702,64757.20669
"DNK",2018,1.74953418003752,-9.13675330190794,1.33098545449381,65635.44134
"DNK",2019,1.82362324277072,-9.25737825477441,1.30378647112787,66520.07087
"DJI",2013,-4.6346482264097,2.35202793897112,1.07637854508683,4446.413425
"DJI",2014,-4.55812866922527,2.19704948140377,1.07519820023115,4675.451817
"DJI",2015,-4.53720118406995,2.11307419081322,1.05872245889525,4940.631622
"DJI",2016,-4.4477483967145,1.93561153886338,1.05902970619646,5204.131084
"DJI",2017,-4.35960884781277,1.76511318403631,1.0612421982841,5398.750771
"DJI",2018,-4.26756913409043,1.59046363748127,1.06342114463126,5566.581289
"DJI",2019,-4.14866424875469,1.54218956893956,1.12011199257137,5784.448008
"DOM",2001,-5.06442836788041,2.35538601375814,1.16047388468483,10921.26062
"DOM",2002,-5.16961408813132,1.65886896517352,0.987870048325527,11242.07183
"DOM",2003,-5.06866443328947,1.62262290149018,1.02137510513311,10932.23509
"DOM",2004,-4.95646643910061,1.43958638569218,1.04437469827294,11060.15996
"DOM",2005,-4.85199796978292,1.26207579322689,1.0477033734188,11945.31574
"DOM",2006,-4.74309757613262,1.22195057374276,1.08284257690715,12879.06589
"DOM",2007,-4.68898530146653,0.795236903657624,0.994894668577115,13666.68769
"DOM",2008,-4.56477605635305,0.756709848655426,1.0518402730471,13932.23405
"DOM",2009,-4.47897915412963,0.599772798277176,1.05146068919213,13886.88427
"DOM",2010,-4.41710575203216,0.316156829124796,0.995748504613975,14853.63356
"DOM",2011,-4.32741241021717,0.153491850045575,0.994320107388317,15125.83851
"DOM",2012,-4.20652829551972,0.108572492045306,1.04763480596566,15344.33429
"DOM",2013,-4.14207948632319,-0.191848288399607,0.984719448050702,15897.56304
"DOM",2014,-4.04650177467329,-0.366379155590615,0.979848457247024,16817.64423
"DOM",2015,-3.95171107432519,-0.539110574073593,0.97247989615418,17777.01116
"DOM",2016,-3.85524365586379,-0.715084663433706,0.964244781102472,18751.28706
"DOM",2017,-3.75158948090066,-0.908813076774316,0.95478484478696,19414.00122
"DOM",2018,-3.64988832617297,-1.09581391921639,0.946708600433786,20547.6589
"DOM",2019,-3.54457413784565,-1.27854173577143,0.935761363451105,21363.86104
"ECU",2001,-5.01183246786633,1.72787700789756,1.2749652155282,9393.543068
"ECU",2002,-4.92905849424901,1.58191264104127,1.27164433686458,9685.621569
"ECU",2003,-4.90033176190133,1.31302377160371,1.04445469787591,9790.750945
"ECU",2004,-4.81697608840321,1.16114312095038,1.04116606331741,10277.99995
"ECU",2005,-4.7343077111017,1.00880747753912,1.03670927130597,10647.0864
"ECU",2006,-4.65266033968935,0.859635774265862,1.03354273855908,10920.03522
"ECU",2007,-4.573569191999,0.706636414375332,1.0299209477643,10939.34437
"ECU",2008,-4.47624573154553,0.689393089745713,1.06049486481688,11460.40539
"ECU",2009,-4.43647138408492,0.277130683422869,0.964900101150577,11389.49486
"ECU",2010,-4.34191008498902,0.106564803810463,0.957559585678238,11651.3423
"ECU",2011,-4.24655859951995,-0.0582356948979042,0.953306201272308,12433.75898
"ECU",2012,-4.14831374583951,-0.233427775562382,0.948461498272225,12945.07718
"ECU",2013,-4.03944640832189,-0.433043747943373,0.941620317078042,13672.30646
"ECU",2014,-3.93092124418405,-0.636702128071053,0.932343792984715,14047.49138
"ECU",2015,-3.82796293360225,-0.826997277545952,0.923710316361922,13864.48771
"ECU",2016,-3.72782216395617,-1.03072181979794,0.914319821901645,13569.7968
"ECU",2017,-3.62013067240454,-1.23126823892851,0.907271100186658,14161.70518
"ECU",2018,-3.34879427397871,-1.44844681894695,0.979402919511133,14066.17626
"ECU",2019,-3.41101126540829,-1.63882855775929,0.890716947255166,13853.42078
"EGY",2001,-4.60628352105775,2.50834106603097,1.05787637053246,10117.33318
"EGY",2002,-4.58928662730304,2.28847731809025,1.00272689745557,10143.50635
"EGY",2003,-5.1446456918209,2.18322582272721,1.0814440400279,10250.37655
"EGY",2004,-5.09833430208563,2.08306648815875,1.08086035589044,10451.82175
"EGY",2005,-5.03721452258969,2.12017069966884,1.11168763967677,10700.60904
"EGY",2006,-4.9892554362151,2.02878926560776,1.10767828799277,11211.83202
"EGY",2007,-4.94196938844885,1.94023733484494,1.10234821564501,11782.00607
"EGY",2008,-4.6993627764047,2.2412272696591,1.23506648874782,12391.58476
"EGY",2009,-4.85181643727679,1.62165805755851,1.05279405912371,12728.08146
"EGY",2010,-4.80547569525382,1.54117996742417,1.04388601909856,13128.98783
"EGY",2011,-4.74302186966596,1.41254394786861,1.03127561245455,13082.42637
"EGY",2012,-4.69663371753685,1.35288272568386,1.02034531560732,13076.80524
"EGY",2013,-4.64290209682471,1.25662472838198,1.00781861250177,13058.07482
"EGY",2014,-4.65535200932972,1.07909632780196,0.772619138974344,13136.36563
"EGY",2015,-4.39608789212361,1.53604121488925,0.935019775721026,13425.91196
"EGY",2016,-4.50089169962811,1.01757239248024,0.80605039766098,13727.32016
"EGY",2017,-4.44061489200572,0.917269975877944,0.797063278295348,14018.36059
"EGY",2018,-4.36197878956887,0.774874185876544,0.788744335587541,14488.20943
"EGY",2019,-4.27838436983189,0.639560808804188,0.780574151915985,15026.56824
"SLV",2001,-5.29482171018732,2.29925970198835,1.30472164683472,7580.323384
"SLV",2002,-5.25666380281014,1.81485061347736,1.01280084675625,7675.671062
"SLV",2003,-5.13442983757157,1.58448034309865,1.00480150261773,7780.271777
"SLV",2004,-4.98267362080795,1.48899480144017,1.05249365518233,7841.532379
"SLV",2005,-4.89904438571541,1.1607826018019,0.99232845592285,8050.534513
"SLV",2006,-4.78776237633495,0.949036599980315,0.989049010022484,8404.246749
"SLV",2007,-4.70233205694627,0.792997607273128,0.991418373947609,8548.834761
"SLV",2008,-4.63137379523085,0.671038953080356,0.99537746577402,8704.805846
"SLV",2009,-4.56495810181971,0.541461645373856,1.00112494904278,8494.498474
"SLV",2010,-4.49602326672982,0.411303649984702,1.01105656463935,8648.929827
"SLV",2011,-4.4263305094735,0.277218299373615,1.02221068920717,8943.061915
"SLV",2012,-4.3624951193925,0.14457024290721,1.03346358150785,9165.420348
"SLV",2013,-4.30225443715144,0.022519787445432,1.04323703557687,9327.564245
"SLV",2014,-4.24585375972775,-0.106743522082184,1.05239881827562,9451.744608
"SLV",2015,-4.18687408281402,-0.23518801162633,1.05793698843442,9646.154323
"SLV",2016,-4.11870967397994,-0.379009047832433,1.05729731908006,9863.761212
"SLV",2017,-4.04360669402425,-0.544906808531704,1.05061813339451,10064.79349
"SLV",2018,-3.95979801145527,-0.722947531036663,1.04004127566684,10297.20361
"SLV",2019,-3.86796848069987,-0.903909728428538,1.02528108311864,10543.93833
"GNQ",2001,-5.14849003886954,4.3159886643022,1.75337506896862,18031.96498
"GNQ",2002,-5.08772298979761,4.23338741713291,1.76515800130536,20242.43097
"GNQ",2003,-5.19670248659593,4.2759139410074,1.72951431017281,21709.57512
"GNQ",2004,-5.0179749964352,4.39915565368073,1.81403615146275,28225.98582
"GNQ",2005,-4.93860435151648,3.89026073791323,1.80132756352209,31302.95795
"GNQ",2006,-4.71331193227056,4.35634989943311,1.9782526980693,32251.76801
"GNQ",2007,-4.85254303262765,4.30996616085489,1.9013020552731,35540.44776
"GNQ",2008,-5.25947270808571,3.73404295987068,1.60925692224965,39994.61598
"GNQ",2009,-5.24357528172166,3.69625484094822,1.59230835183233,38706.60525
"GNQ",2010,-5.24867667796258,3.65886690954275,1.56711520595337,33668.87407
"GNQ",2011,-5.05030487340678,3.57343319564519,1.63013876747799,34341.93426
"GNQ",2012,-4.75713654220406,3.61130654418125,1.7660856089757,35711.49193
"GNQ",2013,-4.70174828187917,3.96136287729259,1.80218163495381,32894.36932
"GNQ",2014,-5.1156403957188,3.6129175109038,1.15014327537076,31765.89971
"GNQ",2015,-5.2835142488843,3.16155657396686,0.982027506047722,27797.79428
"GNQ",2016,-5.24428957924806,3.09811343365283,0.960070131728404,24435.06456
"GNQ",2017,-5.19700965181087,3.02382036527157,0.940300591838883,22250.43892
"GNQ",2018,-3.56906390386248,3.29749724008128,1.23247892226515,20165.47956
"GNQ",2019,-3.51069652651737,3.21156414359702,1.22300948694018,18446.59166
"EST",2001,0.054879791783231,-6.52878332930222,1.22412108676374,22079.37296
"EST",2002,0.149509191540829,-6.7164957508095,1.22373633561405,23760.16517
"EST",2003,-0.341561523035094,-6.92382432663005,1.30160973345407,25726.01556
"EST",2004,-0.434801269170551,-7.28913760233327,0.817866650645055,27640.30996
"EST",2005,-0.315813217424646,-7.49672426240148,0.814440414008436,30446.24547
"EST",2006,-0.212337397783829,-7.66601495737834,0.804727303117113,33616.21824
"EST",2007,-0.142857098094957,-7.78774302073338,0.816255072452067,36326.61503
"EST",2008,-0.0657296675348323,-7.89703083996033,0.799250812908383,34557.29807
"EST",2009,-0.0297199324976088,-7.97703086148072,0.773166432287,29558.41353
"EST",2010,0.0364020083726293,-8.09799488849418,0.752216472923342,30351.66007
"EST",2011,0.119928549572568,-8.22547152032425,0.735723589304726,32759.80609
"EST",2012,0.204361871731987,-8.37496154268501,0.719878184467447,34084.53872
"EST",2013,0.319593987027168,-8.55066229597084,0.695331509035563,34806.88649
"EST",2014,0.427021319042178,-8.71323262186922,0.665144077852752,36057.88551
"EST",2015,0.507638925257066,-8.8626480727637,0.634685220541002,36696.62263
"EST",2016,0.582346402149182,-8.97039876710642,0.610761271777391,37820.64294
"EST",2017,0.676697950771857,-9.09717864386619,0.596867433308697,39903.37248
"EST",2018,0.77360659488486,-9.17958723261379,0.577664360734718,41235.90819
"EST",2019,0.86324183683789,-9.2827296775891,0.568481116259887,42613.99878
"SWZ",2001,-7.05503697066538,5.64785767558103,1.42627650015678,6204.918018
"SWZ",2002,-7.02443742270749,5.5782914128847,1.42691366287009,6425.488312
"SWZ",2003,-6.99022176726269,5.51656684126199,1.42876152712856,6629.388227
"SWZ",2004,-6.96782712575127,5.46745648410698,1.42934141161385,6828.28546
"SWZ",2005,-6.93416646307691,5.40278337018163,1.42916563320254,7198.571024
"SWZ",2006,-6.9007738561511,5.3253319644513,1.42533492615668,7591.829356
"SWZ",2007,-6.83032898744944,5.35742117397831,1.47440477811418,7882.98487
"SWZ",2008,-6.59866926518487,5.62827356243042,1.57984517816294,7894.298165
"SWZ",2009,-6.7771026593383,4.82224847102812,1.17219871789987,7966.613216
"SWZ",2010,-6.68450951350135,4.62590238219027,1.15657246806391,8220.52001
"SWZ",2011,-6.60689087941642,4.4423183119047,1.13050849312915,8358.762525
"SWZ",2012,-6.50578210199376,4.22472933420251,1.10588356073792,8762.585479
"SWZ",2013,-6.40155321413426,4.01362581191775,1.08668335301827,9051.580844
"SWZ",2014,-6.28937805866603,3.78130392738522,1.06567930165615,9155.866975
"SWZ",2015,-6.17345958578535,3.53946643129886,1.04314009844323,9227.02409
"SWZ",2016,-6.05248944604155,3.30388998923696,1.02595443769655,9497.017029
"SWZ",2017,-5.90676068486529,3.19804734885596,1.04522993215869,9658.127716
"SWZ",2018,-5.77964012040209,2.9583627468683,1.02979908681793,9643.044796
"SWZ",2019,-5.64096089049116,2.70782090096553,1.01476395182935,10027.65275
"ETH",2001,-6.7292713247746,5.73973640778048,1.42890009767962,851.3133849
"ETH",2002,-6.72101701217063,5.7216257301835,1.42551180634867,838.2980041
"ETH",2003,-6.67029334202855,5.79984809600984,1.47845574343146,795.7720976
"ETH",2004,-6.66036836046028,5.77542939158272,1.47898426333103,877.1144501
"ETH",2005,-6.65175897248744,5.75197275880071,1.48034723677978,952.1156176
"ETH",2006,-6.65507052558762,5.56212862698226,1.42390519893046,1024.729067
"ETH",2007,-6.83024529973959,5.31645645632817,0.946647288708986,1109.143246
"ETH",2008,-6.79929058556411,5.23865347158161,0.949416941865213,1193.747222
"ETH",2009,-6.7576220084631,5.13693849296512,0.949676613987379,1262.463915
"ETH",2010,-6.72295891104362,5.04503440186721,0.95266053734273,1381.190376
"ETH",2011,-6.68632404889188,4.94677478861892,0.953668382898119,1492.533888
"ETH",2012,-6.63663317497599,4.82122354909303,0.949657636440031,1576.768677
"ETH",2013,-6.38620421290969,5.22440164029847,1.11837445688894,1696.865069
"ETH",2014,-6.53509661418794,4.72034225608456,0.976502785801463,1821.391524
"ETH",2015,-6.50366276335092,4.47744100180888,0.939367400518016,1957.414442
"ETH",2016,-6.25037304862619,4.87695428534599,1.1066071916304,2084.840449
"ETH",2017,-6.39049746297248,4.36536404570762,0.958104465637036,2222.828131
"ETH",2018,-6.15223185120337,4.64615474064898,1.08866183471292,2311.164998
"ETH",2019,-6.10182224897137,4.53156882587625,1.07860670804622,2437.970335
"FJI",2001,-4.99216151943037,1.41049194385629,0.983160407052072,9516.327745
"FJI",2002,-4.9408264314613,1.30546498673914,0.988687623767198,9724.100841
"FJI",2003,-4.84389171859363,1.29439726950358,1.04944324165818,9727.956469
"FJI",2004,-4.63543543553597,1.00995836696623,1.07578304058845,10148.87779
"FJI",2005,-4.53221019652958,1.41484229248914,1.1695034681378,10127.11153
"FJI",2006,-4.6633785051954,0.747889402631769,0.991104227626782,10222.1983
"FJI",2007,-4.59033379468679,0.604603887496346,0.982350108488998,10050.95095
"FJI",2008,-4.5152281589523,0.45371177503805,0.971467648620014,10092.18011
"FJI",2009,-4.44805541845429,0.323698070344676,0.961902710131335,9910.174367
"FJI",2010,-4.13588336852717,0.823918399474965,1.18170149232226,10167.34957
"FJI",2011,-4.28533095441311,0.0193931761092105,0.940905390457859,10412.99632
"FJI",2012,-4.22694991705716,-0.0818369007917512,0.931387607397918,10537.69197
"FJI",2013,-4.12010252114924,-0.117186365197494,0.951634788505546,11019.2983
"FJI",2014,-4.03549416796698,-0.416388372420281,0.9022034637121,11621.12948
"FJI",2015,-3.94729634123219,-0.57011655283834,0.887744157027688,12131.09156
"FJI",2016,-3.85943106392556,-0.727151231049982,0.878470719015828,12419.82567
"FJI",2017,-3.7492248558606,-0.764506556080029,0.905081173263149,13090.50064
"FJI",2018,-3.65715424603521,-1.05780922836395,0.86782349659228,13612.952
"FJI",2019,-3.55976843648997,-1.2230649504679,0.865374083603077,13567.47383
"FIN",2001,0.899805200548816,-7.80974787471507,1.36416907232323,48028.59618
"FIN",2002,0.966205921229612,-7.90385919969425,1.36722636549275,48720.76219
"FIN",2003,1.05130123899872,-7.98817946541887,1.37365377227511,49582.55206
"FIN",2004,1.14670677205185,-8.10835944949414,1.38683721444568,51419.0092
"FIN",2005,1.20905229995101,-8.20097015465005,1.39769541991908,52666.5149
"FIN",2006,1.3043913572018,-8.33458428745371,1.38428413079592,54573.64047
"FIN",2007,1.4008024892607,-8.56314629018098,1.39889414570156,57229.04176
"FIN",2008,1.47910725641453,-8.63573424337928,1.39277823966966,57410.06896
"FIN",2009,1.48512625850083,-8.69054038634967,1.37773581536837,52521.8287
"FIN",2010,1.53641095670902,-8.80366724145955,1.36244774119923,53938.54015
"FIN",2011,1.6131821423472,-8.90319819044199,1.34966585245575,54972.46297
"FIN",2012,1.64508298943258,-9.01398387946302,1.33899663725882,53878.351
"FIN",2013,1.71914309577455,-9.14157736770217,1.32177143537714,53105.24969
"FIN",2014,1.78022980120809,-9.27045431795473,1.29724163317756,52633.24942
"FIN",2015,1.78974420521831,-9.4061734692965,1.28573129119924,52704.89772
"FIN",2016,1.83258134154328,-9.51685332775754,1.27737577695147,53905.27485
"FIN",2017,1.93105196915669,-9.66448986718119,1.24032389988422,55555.44028
"FIN",2018,2.02820365898521,-9.83190535500812,1.2328655987356,56143.68533
"FIN",2019,2.10295209859613,-9.98915893608159,1.23166400563917,56838.81206
"FRA",2001,0.916924442531408,-7.51421570090101,0.945860540796923,46412.87167
"FRA",2002,0.98626807754247,-7.5969608220039,0.944214542350658,46568.64208
"FRA",2003,1.06532467490957,-7.67560463066236,0.946310106789496,46688.72715
"FRA",2004,1.16724948974934,-7.78717749616809,0.951980453346434,47677.29814
"FRA",2005,1.23614543977888,-7.87156884061635,0.958991549963757,48213.83637
"FRA",2006,1.28045613399041,-7.91971670905591,0.979887352094912,49178.74534
"FRA",2007,1.37772543238512,-7.99153111893632,0.963054685827193,50112.43698
"FRA",2008,1.60674092062831,-8.1795366903692,1.07836107221313,50023.03105
"FRA",2009,1.64243811378629,-8.22927282282609,1.0745414931577,48361.20372
"FRA",2010,1.67893356315573,-8.2912019123119,1.06894346162256,49086.00499
"FRA",2011,1.74771638955888,-8.37326161023576,1.06376543629925,50040.40141
"FRA",2012,1.78909585519232,-8.48465164909027,1.05479288390835,49890.48101
"FRA",2013,1.86230289167748,-8.5834856647822,1.05061112862353,50021.26618
"FRA",2014,1.9161511312908,-8.6722908493101,1.046006031706,50281.06851
"FRA",2015,1.95567451379542,-8.79096104908113,1.01749728475691,50637.07385
"FRA",2016,1.84309606842516,-8.87507451066861,0.932535208833926,50937.9815
"FRA",2017,1.90288725401411,-8.98320163001869,0.92893082513778,51848.64844
"FRA",2018,1.98091742080943,-9.1098767786632,0.929902837744975,52513.4342
"FRA",2019,2.03918473149505,-9.20997183485374,0.929804658490507,53400.233
"GAB",2001,-5.56910266077473,3.57224010955818,1.73141778931191,21604.78044
"GAB",2002,-5.72613260293541,3.55793932891255,1.64790426442073,20981.47986
"GAB",2003,-5.69548259200661,3.64816957962495,1.6774507806211,20875.45493
"GAB",2004,-5.48858568050632,3.99202811385053,1.81203745006933,20438.93071
"GAB",2005,-5.61135630745272,3.87393748706866,1.54850886186994,20385.28999
"GAB",2006,-5.58477052556564,3.81205852997773,1.53765493427444,19224.12687
