"","Antibiotic","Gradient"
"181","J01C",-0.0963376744239563
"182","J01C",-0.164416385806909
"183","J01C",-0.199491608526694
"184","J01C",-0.129977076064301
"185","J01C",0.141578014683529
"186","J01C",-0.101024428068666
"187","J01C",-0.093850938674801
"188","J01C",-0.0450929764088362
"189","J01C",0.0587153881619981
"190","J01C",-0.128995799726392
"191","J01C",0.0874708998846155
"192","J01C",-0.261190462694758
"193","J01C",-0.0695876024977991
"194","J01C",0.0838743784209775
"195","J01C",-0.114830186513785
"196","J01C",0.00613769479247925
"197","J01C",-0.162499575756456
"198","J01C",-0.0675617278581862
"199","J01C",-0.141079723434285
"200","J01C",-0.117855344900978
"201","J01C",-0.13302692097731
"202","J01C",-0.0591042351743725
"203","J01C",-0.0352519054412202
"204","J01C",0.0159325083655561
"205","J01C",-0.0688686606991372
"206","J01C",-0.0112955077138779
"207","J01C",-0.0661739506655362
"208","J01C",-0.071517017835893
"209","J01C",-0.233883142081913
"210","J01C",-0.142786524416187
"211","J01C",-0.00980050930833634
"212","J01C",-0.0627826513118138
"213","J01C",-0.100064827988402
"214","J01C",-0.145358778594175
"215","J01C",-0.155225455580625
"216","J01C",-0.0408687697877091
"217","J01C",-0.108527397839997
"218","J01C",-0.0530916194336172
"219","J01C",-0.0281119980909172
"220","J01C",-0.150070047683809
"221","J01C",-0.0458712238692822
"222","J01C",-0.0156378684888858
"223","J01C",-0.0839169686673767
"224","J01C",-0.0610205137888601
"225","J01C",-0.0133309314678967
"226","J01C",-0.0021912451654849
"227","J01C",-0.00188928750933728
"228","J01C",-0.19955244262222
"229","J01C",-0.136500219661827
"230","J01C",-0.094338965390605
"231","J01C",-0.0107259112393879
"232","J01C",-0.107307861637761
"233","J01C",0.138897093898057
"234","J01C",0.117854156417629
"235","J01C",-0.189270493033524
"236","J01C",-0.0728457777481585
"237","J01C",0.00574849138260915
"238","J01C",-0.140261556454226
"239","J01C",-0.0281469969044415
"240","J01C",-0.0781583821304448
"241","J01C",0.0152538094218456
"242","J01C",-0.16332509028497
"243","J01C",-0.120452883609514
"244","J01C",-0.0785893276607872
"245","J01C",-0.217069015479231
"246","J01C",-0.0981421919159343
"247","J01C",-0.162434175798713
"248","J01C",-0.157324653836139
"249","J01C",-0.102460380345387
"250","J01C",-0.20337549504722
"251","J01C",-0.0799571069097068
"252","J01C",0.0654668113400099
"253","J01C",-0.0811916419797339
"254","J01C",-0.139460837750469
"255","J01C",-0.116585591345712
"256","J01C",-0.134543039567587
"257","J01C",-0.0689246655686538
"258","J01C",-0.215341298050202
"259","J01C",0.0363584351019247
"260","J01C",-0.0909597569208584
"261","J01C",-0.0397772898264469
"262","J01C",-0.253240549286153
"263","J01C",-0.108462726751637
"264","J01C",-0.104967918592707
"265","J01C",-0.103864506340702
"266","J01C",-0.05587603055272
"267","J01C",-0.119159787099723
"268","J01C",-0.137428108868219
"269","J01C",-0.0339746965953234
"270","J01C",-0.0689650627655649
"271","J01C",-0.135940866689747
"272","J01C",-0.086204890846755
"273","J01C",-0.144359365003743
"274","J01C",-0.0779369076983435
"275","J01C",0.0728783966316725
"276","J01C",-0.0135749306503544
"277","J01C",-0.0776916144667858
"278","J01C",0.0123075200496771
"279","J01C",0.0914593816575469
